date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:27	838/838	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/events/learn-english-in-ease/feed/	D:/demo/demo.edublink.co/events/learn-english-in-ease/feed/index.html	(from https://demo.edublink.co/events/learn-english-in-ease/)
15:18:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:04:36%20GMT	https://demo.edublink.co/?p=15380	D:/demo/demo.edublink.co/index6d9d.html	(from https://demo.edublink.co/events/learn-english-in-ease/)
15:18:29	2586/2586	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:04:36%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fevents%2Flearn-english-in-ease%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed4462	(from https://demo.edublink.co/events/learn-english-in-ease/)
15:18:31	220034/220034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Oct%202023%2019:51:15%20GMT	https://demo.edublink.co/wp-content/uploads/2023/03/course-43.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/03/course-43.jpg	(from https://demo.edublink.co/events/learn-english-in-ease/)
15:18:31	2452/2452	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:38%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fevents%2Fnavigating-the-future-of-business-education%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed4234.json	(from https://demo.edublink.co/events/navigating-the-future-of-business-education/)
15:18:31	887/887	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/events/navigating-the-future-of-business-education/feed/	D:/demo/demo.edublink.co/events/navigating-the-future-of-business-education/feed/index.html	(from https://demo.edublink.co/events/navigating-the-future-of-business-education/)
15:18:31	1380522/1380522	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2001:51:11%20GMT	https://demo.edublink.co/wp-content/cache/min/1/db8fda4c54944d8004446bb7a5495827.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/db8fda4c54944d8004446bb7a5495827.js	(from https://demo.edublink.co/events/learn-english-in-ease/)
15:18:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:04:39%20GMT	https://demo.edublink.co/?p=19055	D:/demo/demo.edublink.co/index9356.html	(from https://demo.edublink.co/events/navigating-the-future-of-business-education/)
15:18:32	2645/2645	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:04:39%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fevents%2Fnavigating-the-future-of-business-education%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed4d85	(from https://demo.edublink.co/events/navigating-the-future-of-business-education/)
15:18:33	210222/210222	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Oct%202023%2019:50:42%20GMT	https://demo.edublink.co/wp-content/uploads/2023/03/course-10.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/03/course-10.jpg	(from https://demo.edublink.co/events/navigating-the-future-of-business-education/)
15:18:33	1381/1381	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2014:42:50%20GMT	https://demo.edublink.co/wp-content/uploads/elementor/css/post-15423.css?ver=1715179370	D:/demo/demo.edublink.co/wp-content/uploads/elementor/css/post-15423f322.css	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:34	1380522/1380522	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2003:47:20%20GMT	https://demo.edublink.co/wp-content/cache/min/1/94666df099dc680df8f2af75d6117487.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/94666df099dc680df8f2af75d6117487.js	(from https://demo.edublink.co/events/navigating-the-future-of-business-education/)
15:18:34	903/903	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/feed/	D:/demo/demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/feed/index.html	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:35	12944/12944	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:42%20GMT	https://demo.edublink.co/wp-json/wp/v2/posts/15423	D:/demo/demo.edublink.co/wp-json/wp/v2/posts/15423.json	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:36	2456/2456	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:43%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fshaping-future-generations-with-pedagogy-perspectives%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embedfb64.json	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:04:43%20GMT	https://demo.edublink.co/?p=15423	D:/demo/demo.edublink.co/index27a0.html	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:37	2654/2654	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:04:44%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fshaping-future-generations-with-pedagogy-perspectives%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed8f33	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:38	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:04:45%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F03%2Fcourse-27.jpg	D:/demo/www.facebook.com/sharer.4338a02.delayed	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:38	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:04:46%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Fshaping-future-generations-with-pedagogy-perspectives%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F03%2Fcourse-27.jpg	D:/demo/m.facebook.com/sharer.4347c61.delayed	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:38	229969/229969	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Oct%202023%2019:50:59%20GMT	https://demo.edublink.co/wp-content/uploads/2023/03/course-27.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/03/course-27.jpg	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:40	631/631	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:47%20GMT	https://demo.edublink.co/wp-json/wp/v2/categories/72	D:/demo/demo.edublink.co/wp-json/wp/v2/categories/72.json	(from https://demo.edublink.co/category/child-development/)
15:18:40	21591/21591	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/category/child-development/feed/	D:/demo/demo.edublink.co/category/child-development/feed/index.html	(from https://demo.edublink.co/category/child-development/)
15:18:40	1377871/1377871	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2005:43:26%20GMT	https://demo.edublink.co/wp-content/cache/min/1/a65b1742ccf00bc949f17e62d755eb72.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/a65b1742ccf00bc949f17e62d755eb72.js	(from https://demo.edublink.co/shaping-future-generations-with-pedagogy-perspectives/)
15:18:41	3465/3465	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:49%20GMT	https://demo.edublink.co/wp-json/wp/v2/lp_course/12723	D:/demo/demo.edublink.co/wp-json/wp/v2/lp_course/12723.json	(from https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/)
15:18:41	2378/2378	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/feed/	D:/demo/demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/feed/index.html	(from https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/)
15:18:42	2460/2460	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:50%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fcourses%2Feducating-through-christ-to-learn-and-to-serve%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed3b89.json	(from https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/)
15:18:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:04:50%20GMT	https://demo.edublink.co/?p=12723	D:/demo/demo.edublink.co/indexfecf.html	(from https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/)
15:18:43	2653/2653	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:04:51%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fcourses%2Feducating-through-christ-to-learn-and-to-serve%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed78dd	(from https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/)
15:18:44	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:04:51%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F03%2Fcourse-06.jpg	D:/demo/www.facebook.com/sharer5012.php	(from https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/)
15:18:44	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:04:52%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Fcourses%2Feducating-through-christ-to-learn-and-to-serve%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F03%2Fcourse-06.jpg	D:/demo/m.facebook.com/sharerb330.php	(from https://demo.edublink.co/courses/educating-through-christ-to-learn-and-to-serve/)
15:18:45	1381/1381	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2014:42:07%20GMT	https://demo.edublink.co/wp-content/uploads/elementor/css/post-15587.css?ver=1715179327	D:/demo/demo.edublink.co/wp-content/uploads/elementor/css/post-155879b4a.css	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:46	835/835	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/speak-like-a-native-american/feed/	D:/demo/demo.edublink.co/speak-like-a-native-american/feed/index.html	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:46	12879/12879	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:54%20GMT	https://demo.edublink.co/wp-json/wp/v2/posts/15587	D:/demo/demo.edublink.co/wp-json/wp/v2/posts/15587.json	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:48	2362/2362	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:04:55%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fspeak-like-a-native-american%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed793c.json	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:04:55%20GMT	https://demo.edublink.co/?p=15587	D:/demo/demo.edublink.co/index06a2.html	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:50	2560/2560	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:04:57%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fspeak-like-a-native-american%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed8799	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:50	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:04:58%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/speak-like-a-native-american/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F11%2Fblog-masonry-item-1.jpg	D:/demo/www.facebook.com/sharer.440c75c.delayed	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:51	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:04:58%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Fspeak-like-a-native-american%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F11%2Fblog-masonry-item-1.jpg	D:/demo/m.facebook.com/sharerbd4d.php	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:52	135398/135398	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2003:35:13%20GMT	https://demo.edublink.co/fueling-your-body-for-success-a-nutrition-guide/	D:/demo/demo.edublink.co/fueling-your-body-for-success-a-nutrition-guide/index.html	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:54	608/608	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:05:01%20GMT	https://demo.edublink.co/wp-json/wp/v2/categories/80	D:/demo/demo.edublink.co/wp-json/wp/v2/categories/80.json	(from https://demo.edublink.co/category/nutrition/)
15:18:54	1377871/1377871	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2005:51:19%20GMT	https://demo.edublink.co/wp-content/cache/min/1/e9840f0f204e845a5abedfa6a1c708c0.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/e9840f0f204e845a5abedfa6a1c708c0.js	(from https://demo.edublink.co/speak-like-a-native-american/)
15:18:55	40355/40355	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2013:07:52%20GMT	https://demo.edublink.co/wp-content/uploads/2023/11/course-91-590x430.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/11/course-91-590x430.jpg	(from https://demo.edublink.co/category/nutrition/)
15:18:55	46538/46538	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2013:07:56%20GMT	https://demo.edublink.co/wp-content/uploads/2023/11/course-93-590x430.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/11/course-93-590x430.jpg	(from https://demo.edublink.co/category/nutrition/)
15:18:55	135335/135335	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2005:51:22%20GMT	https://demo.edublink.co/discover-the-power-of-nutrient-rich-foods/	D:/demo/demo.edublink.co/discover-the-power-of-nutrient-rich-foods/index.html	(from https://demo.edublink.co/category/nutrition/)
15:18:55	135437/135437	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2005:51:24%20GMT	https://demo.edublink.co/boost-your-well-being-through-smart-food-choices-2/	D:/demo/demo.edublink.co/boost-your-well-being-through-smart-food-choices-2/index.html	(from https://demo.edublink.co/category/nutrition/)
15:18:55	96485/96485	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/category/nutrition/feed/	D:/demo/demo.edublink.co/category/nutrition/feed/index.html	(from https://demo.edublink.co/category/nutrition/)
15:18:56	135273/135273	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2005:51:25%20GMT	https://demo.edublink.co/nourish-your-body-nourish-your-life/	D:/demo/demo.edublink.co/nourish-your-body-nourish-your-life/index.html	(from https://demo.edublink.co/category/nutrition/)
15:18:56	125575/125575	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2018:24:56%20GMT	https://demo.edublink.co/category/nutrition/page/2/	D:/demo/demo.edublink.co/category/nutrition/page/2/index.html	(from https://demo.edublink.co/category/nutrition/)
15:18:57	1381/1381	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2014:42:00%20GMT	https://demo.edublink.co/wp-content/uploads/elementor/css/post-15595.css?ver=1715179320	D:/demo/demo.edublink.co/wp-content/uploads/elementor/css/post-155957bc4.css	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:18:57	873/873	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/feed/	D:/demo/demo.edublink.co/discover-the-secrets-to-sustainable-fitness/feed/index.html	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:18:58	12914/12914	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:05:05%20GMT	https://demo.edublink.co/wp-json/wp/v2/posts/15595	D:/demo/demo.edublink.co/wp-json/wp/v2/posts/15595.json	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:18:58	1374890/1374890	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2002:36:05%20GMT	https://demo.edublink.co/wp-content/cache/min/1/a76207ce21e6cfddcf1dc6ae7b4bb3a3.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/a76207ce21e6cfddcf1dc6ae7b4bb3a3.js	(from https://demo.edublink.co/category/nutrition/)
15:18:59	2416/2416	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:05:06%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fdiscover-the-secrets-to-sustainable-fitness%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed2d8e.json	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:18:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:05:06%20GMT	https://demo.edublink.co/?p=15595	D:/demo/demo.edublink.co/index51d9.html	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:19:00	2614/2614	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:05:08%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fdiscover-the-secrets-to-sustainable-fitness%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embedfdce	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:19:01	94975/94975	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2020:59:42%20GMT	https://demo.edublink.co/wp-content/uploads/2023/11/blog-masonry-item-2.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/11/blog-masonry-item-2.jpg	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:19:01	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:05:09%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F11%2Fblog-masonry-item-2.jpg	D:/demo/www.facebook.com/sharer.44c3875.delayed	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:19:02	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:05:09%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Fdiscover-the-secrets-to-sustainable-fitness%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F11%2Fblog-masonry-item-2.jpg	D:/demo/m.facebook.com/sharer.44d4f68.delayed	(from https://demo.edublink.co/discover-the-secrets-to-sustainable-fitness/)
15:19:02	1381/1381	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2014:42:18%20GMT	https://demo.edublink.co/wp-content/uploads/elementor/css/post-15600.css?ver=1715179338	D:/demo/demo.edublink.co/wp-content/uploads/elementor/css/post-156003c66.css	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:03	864/864	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/feed/	D:/demo/demo.edublink.co/a-culinary-adventure-for-your-taste-buds/feed/index.html	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:04	12908/12908	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:05:11%20GMT	https://demo.edublink.co/wp-json/wp/v2/posts/15600	D:/demo/demo.edublink.co/wp-json/wp/v2/posts/15600.json	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:05	2391/2391	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:05:12%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fa-culinary-adventure-for-your-taste-buds%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed61ac.json	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:05:12%20GMT	https://demo.edublink.co/?p=15600	D:/demo/demo.edublink.co/index4279.html	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:07	2589/2589	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:05:14%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fa-culinary-adventure-for-your-taste-buds%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed6db5	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:05:15%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F10%2Fcourse-90.jpg	D:/demo/www.facebook.com/sharer.4536b22.delayed	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:08	171213/171213	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2021:16:58%20GMT	https://demo.edublink.co/wp-content/uploads/2023/10/course-90.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/10/course-90.jpg	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:05:16%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Fa-culinary-adventure-for-your-taste-buds%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F10%2Fcourse-90.jpg	D:/demo/m.facebook.com/sharerbf21.php	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:09	135226/135226	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2005:52:42%20GMT	https://demo.edublink.co/delightful-dishes-cooked-from-scratch/	D:/demo/demo.edublink.co/delightful-dishes-cooked-from-scratch/index.html	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:09	1381/1381	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2014:42:44%20GMT	https://demo.edublink.co/wp-content/uploads/elementor/css/post-15604.css?ver=1715179364	D:/demo/demo.edublink.co/wp-content/uploads/elementor/css/post-15604fc8f.css	(from https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/)
15:19:11	1377871/1377871	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2005:52:39%20GMT	https://demo.edublink.co/wp-content/cache/min/1/73c11b5882fbdc8d7a7bbec7a3c2a048.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/73c11b5882fbdc8d7a7bbec7a3c2a048.js	(from https://demo.edublink.co/a-culinary-adventure-for-your-taste-buds/)
15:19:11	12926/12926	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:05:18%20GMT	https://demo.edublink.co/wp-json/wp/v2/posts/15604	D:/demo/demo.edublink.co/wp-json/wp/v2/posts/15604.json	(from https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/)
15:19:11	885/885	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/feed/	D:/demo/demo.edublink.co/starting-seo-as-your-home-based-business-policy/feed/index.html	(from https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/)
15:19:11	2436/2436	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:05:19%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fstarting-seo-as-your-home-based-business-policy%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed339e.json	(from https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/)
15:19:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:05:19%20GMT	https://demo.edublink.co/?p=15604	D:/demo/demo.edublink.co/index46d5.html	(from https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/)
15:19:13	2634/2634	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:05:20%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fstarting-seo-as-your-home-based-business-policy%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed5e04	(from https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/)
15:19:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:05:20%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F10%2Fblog-masonry-item-3.jpg	D:/demo/www.facebook.com/sharerea85.php	(from https://demo.edublink.co/starting-seo-as-your-home-based-business-policy/)
